Id,PreferedAlbum,Vinyl,AvgTime,TicketInfo,Opinion,Concert,Age,VIP,Food,Drinks,FreePass
01/0872,Head Hunters,False,0.49,B/63/XL,Zero chemistry on stage; I left before the encore. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,24.0,False,780.0,8.0,False
02/3489,Bright Size Life,True,3.424,LB/719/N,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,39.0,False,0.0,0.0,True
03/6929,Head Hunters,False,2.286,B/441/N,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12).,NYC12-5pm,15.0,False,789.0,2.0,True
01/6998,Head Hunters,False,0.456,LB/1454/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,28.0,False,285.0,473.0,False
02/7865,Kind of Blue,True,3.16,LT/293/XL,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,32.0,False,0.0,0.0,True
01/7003,Head Hunters,False,0.521,LB/1336/XL,"Guitars were sharp, but everything else felt rushed. (NYC12).",NYC12-5pm,22.0,False,332.0,361.0,False
01/1468,Head Hunters,False,0.149,CB/234/N,Strong vocals and tight drums—very fun night. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,15.0,False,628.0,0.0,False
01/7995,Kind of Blue,True,2.939,,,NYC12-5pm,36.0,False,0.0,0.0,True
05/7130,Head Hunters,,2.72,CB/1147/N,,FL16-7pm,13.0,False,0.0,0.0,True
02/6425,Bright Size Life,True,3.479,B/409/N,Stage banter dragged; music never fully landed. (nan). Loved the Bright Size Life vibes.,,22.0,False,0.0,0.0,True
02/1311,Bright Size Life,False,0.795,LB/265/N,Punchy mix and smooth transitions kept it exciting. (NYC12).,NYC12-5pm,17.0,False,1287.0,0.0,False
01/2460,Head Hunters,True,2.237,CB/402/N,Stunning vocals and immaculate mixing; pure concert bliss. (SF14). Loved the Head Hunters vibes.,SF14-7pm,28.0,False,0.0,0.0,True
01/2943,Head Hunters,True,0.661,CB/478/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,22.0,False,0.0,0.0,False
01/9042,Kind of Blue,False,3.066,A/294/N,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (FL16).",FL16-7pm,42.0,False,5436.0,580.0,True
01/4887,Head Hunters,False,3.709,LB/991/N,,NYC12-5pm,20.0,False,1122.0,405.0,True
01/1124,Kind of Blue,True,2.403,LT/44/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,31.0,False,0.0,0.0,True
01/1306,Kind of Blue,False,2.529,A/56/XL,,NYC12-5pm,44.0,False,3864.0,1524.0,True
01/1074,Head Hunters,False,3.321,B/75/XL,"Set was fine; crowd cheered, I nodded along. (NYC12).",NYC12-5pm,8.0,False,0.0,0.0,True
01/7419,Head Hunters,False,3.545,CB/1197/N,,,39.0,False,876.0,6.0,True
02/5527,Head Hunters,True,0.974,CB/886/N,Band looked bored; the venue lights outperformed them. (FL16).,FL16-7pm,1.0,False,0.0,0.0,False
01/4380,Head Hunters,False,0.246,LB/824/XL,Sound was mud; every note felt like an accident. (NYC12).,NYC12-5pm,23.0,False,0.0,1393.0,False
01/4573,Head Hunters,False,2.567,LB/856/XL,"Too loud, too messy; still had a few moments. (NYC12).",NYC12-5pm,22.0,False,747.0,11.0,True
01/1132,Head Hunters,True,0.146,,Venue acoustics shined; every chorus hit perfectly. (NYC12).,NYC12-5pm,22.0,False,0.0,0.0,False
01/6628,Head Hunters,False,0.343,LB/1381/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,29.0,False,272.0,444.0,False
01/0313,Head Hunters,False,2.72,LB/68/N,"Good effort, average sound; a perfectly okay night. (SF14). Loved the Head Hunters vibes.",SF14-7pm,60.0,False,548.0,4.0,True
01/1131,Kind of Blue,True,3.48,A/44/XL,World-class musicianship; I’d travel to see this again. (FL16).,FL16-7pm,75.0,False,0.0,0.0,True
01/1678,Head Hunters,,0.51,LB/320/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,27.0,False,26.0,1126.0,False
03/1027,Bright Size Life,False,0.205,LB/211/N,Awful acoustics; even the claps sounded wrong. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,31.0,False,231.0,288.0,False
02/4015,Bright Size Life,False,0.461,B/244/N,"Solid gig—nothing magical, nothing awful. (NYC12). Loved the Bright Size Life vibes.",NYC12-5pm,19.0,False,718.0,236.0,False
02/4218,Bright Size Life,False,2.571,LB/867/N,"Nice venue, middling performance; I'd go again maybe. (NYC12).",NYC12-5pm,30.0,False,2486.0,0.0,True
02/2074,Kind of Blue,False,3.332,PB/69/XL,,NYC12-5pm,23.0,False,4090.0,16.0,True
01/8778,Bright Size Life,True,2.318,LB/1809/N,Venue transformed into magic; I’m still buzzing. (NYC12).,NYC12-5pm,33.0,False,0.0,0.0,True
01/1351,Head Hunters,False,0.643,CB/202/N,Venue transformed into magic; I’m still buzzing. (NYC12).,NYC12-5pm,22.0,False,0.0,0.0,False
01/0644,Kind of Blue,True,2.823,B/38/N,"A masterclass live: tight, loud, and beautifully controlled. (NYC12). Loved the Kind of Blue vibes.",NYC12-5pm,33.0,False,0.0,0.0,True
01/5078,Head Hunters,False,0.056,CB/819/N,Technical glitches kept breaking the mood. (SF14). Loved the Head Hunters vibes.,SF14-7pm,,False,1627.0,110.0,False
02/1855,Head Hunters,False,0.758,B/113/N,Groove was relentless; I danced the whole time. (NYC12).,NYC12-5pm,39.0,False,907.0,85.0,False
05/1455,Kind of Blue,False,0.94,A/62/XL,"Uneven set; strong start, weak finish. (FL16).",FL16-7pm,76.0,False,3154.0,16924.0,False
01/2357,Head Hunters,False,0.268,B/139/N,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,20.0,False,1403.0,215.0,False
01/2283,Head Hunters,False,0.776,LB/462/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,14.0,False,141.0,899.0,False
04/2425,Head Hunters,False,0.418,CB/396/N,"Good effort, average sound; a perfectly okay night. (FL16).",FL16-7pm,9.0,False,0.0,0.0,False
01/3841,Bright Size Life,False,0.664,LB/793/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,31.0,False,1307.0,2.0,False
02/3934,Bright Size Life,False,0.743,B/266/XL,"Decent songs, but the mix swallowed the vocals. (NYC12).",NYC12-5pm,33.0,False,942.0,356.0,False
02/3659,Head Hunters,True,3.377,CB/597/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,3.0,False,0.0,0.0,True
01/6453,Head Hunters,False,0.295,CB/1045/N,Transcendent performance; the crowd moved like one. (SF14).,SF14-7pm,28.0,False,24.0,1724.0,False
02/9206,Kind of Blue,False,0.787,A/352/XL,Venue transformed into magic; I’m still buzzing. (NYC12).,NYC12-5pm,47.0,False,697.0,3156.0,False
03/6402,Head Hunters,True,2.92,CB/1032/N,Transcendent performance; the crowd moved like one. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,0.0,False,0.0,0.0,True
01/3426,Head Hunters,False,0.105,CB/549/XL,Perfect setlist and epic encore—worth every cent. (NYC12).,NYC12-5pm,33.0,False,474.0,333.0,False
03/3439,,True,2.038,A/130/XL,Best show all year; every note landed perfectly. (FL16).,FL16-7pm,26.0,False,0.0,0.0,True
01/1643,Head Hunters,False,0.987,CB/263/N,Stage banter dragged; music never fully landed. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,42.0,False,476.0,408.0,False
06/6443,Head Hunters,False,0.337,CB/1046/XL,Groove was relentless; I danced the whole time. (NYC12).,NYC12-5pm,51.0,False,398.0,1380.0,False
01/7486,Head Hunters,False,0.224,CB/1210/N,,FL16-7pm,14.0,False,200.0,1234.0,False
03/0599,Bright Size Life,False,0.139,LB/124/N,,NYC12-5pm,26.0,False,1298.0,130.0,False
01/3957,Head Hunters,True,2.813,,"Pretty standard concert; left satisfied, not thrilled. (NYC12).",NYC12-5pm,29.0,False,0.0,0.0,True
01/7018,Bright Size Life,False,0.812,B/467/XL,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,30.0,False,0.0,0.0,False
02/7584,Kind of Blue,True,2.577,A/288/XL,"Uneven set; strong start, weak finish. (NYC12).",NYC12-5pm,59.0,False,0.0,0.0,True
01/6005,Head Hunters,False,2.203,CB/978/XL,,NYC12-5pm,0.0,False,0.0,0.0,True
01/6643,Head Hunters,False,0.586,LB/1272/XL,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,20.0,False,30.0,672.0,False
01/1586,Kind of Blue,False,0.952,LT/59/XL,Sound was mud; every note felt like an accident. (NYC12).,NYC12-5pm,50.0,False,870.0,3889.0,False
03/6499,Head Hunters,False,2.018,CB/1052/N,"Guitars were sharp, but everything else felt rushed. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,2.0,False,0.0,0.0,True
01/6252,Bright Size Life,False,0.648,LB/1201/XL,,NYC12-5pm,54.0,False,1346.0,312.0,False
01/6066,Kind of Blue,False,0.341,LT/226/XL,Crystal-clear sound and wild energy—instant classic night. (NYC12).,NYC12-5pm,33.0,False,2723.0,3749.0,False
01/3202,Head Hunters,False,0.836,CB/519/N,Transcendent performance; the crowd moved like one. (SF14).,SF14-7pm,21.0,False,674.0,25.0,False
02/4639,Kind of Blue,False,2.091,LT/177/XL,,NYC12-5pm,0.0,False,0.0,0.0,True
01/0294,Kind of Blue,True,3.898,A/8/XL,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,50.0,False,0.0,0.0,True
01/0657,Head Hunters,False,3.5,LB/117/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,28.0,False,863.0,17.0,True
01/3323,Kind of Blue,True,3.879,LT/110/N,Transcendent performance; the crowd moved like one. (FL16). Loved the Kind of Blue vibes.,FL16-7pm,40.0,False,0.0,0.0,True
03/3732,Kind of Blue,True,2.23,RB/43/XL,,NYC12-5pm,31.0,False,0.0,0.0,True
04/6787,Head Hunters,True,3.141,LB/1411/N,Transcendent performance; the crowd moved like one. (SF14).,SF14-7pm,42.0,False,0.0,0.0,True
01/7407,Bright Size Life,False,0.281,B/480/N,Poor lighting and thin sound dulled the show. (NYC12).,NYC12-5pm,27.0,False,1297.0,1.0,False
02/7515,Bright Size Life,False,2.167,LB/1437/XL,,NYC12-5pm,0.0,False,0.0,0.0,True
06/8543,Head Hunters,False,0.291,LB/1646/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,25.0,False,29.0,1098.0,False
01/5909,Head Hunters,False,2.054,LB/1127/XL,"They played tight, but the vibe stayed flat. (FL16).",FL16-7pm,19.0,False,716.0,0.0,True
01/3341,,True,2.933,LT/124/XL,Great energy and clean sound; the band really connected. (FL16). Loved the nan vibes.,FL16-7pm,19.0,False,0.0,0.0,True
01/4637,Bright Size Life,False,0.028,,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,24.0,False,1173.0,0.0,False
01/6855,Head Hunters,False,0.252,LB/1425/N,Technical glitches kept breaking the mood. (NYC12).,NYC12-5pm,19.0,False,490.0,159.0,False
01/2267,Bright Size Life,False,3.293,B/161/XL,Awful acoustics; even the claps sounded wrong. (NYC12).,NYC12-5pm,43.0,False,2965.0,81.0,True
01/8785,Head Hunters,False,0.261,LB/1810/N,Venue transformed into magic; I’m still buzzing. (NYC12).,NYC12-5pm,20.0,False,954.0,0.0,False
02/3320,Kind of Blue,False,0.298,A/124/XL,,FL16-7pm,26.0,False,60.0,3768.0,False
01/3464,Head Hunters,False,0.369,CB/561/XL,"Competent playing, but no spark on stage. (NYC12).",NYC12-5pm,14.0,False,533.0,359.0,False
01/4075,Kind of Blue,False,0.577,LT/145/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,38.0,False,3177.0,7573.0,False
01/8885,Bright Size Life,False,0.216,PB/269/XL,"Set was fine; crowd cheered, I nodded along. (NYC12). Loved the Bright Size Life vibes.",NYC12-5pm,29.0,False,931.0,125.0,False
07/5329,Head Hunters,False,0.637,CB/861/N,They owned the stage; crowd sang every word. (NYC12).,NYC12-5pm,3.0,False,0.0,0.0,False
01/2449,Bright Size Life,True,2.127,LB/508/N,,NYC12-5pm,28.0,False,0.0,0.0,True
02/4899,Head Hunters,False,2.73,CB/799/XL,Zero chemistry on stage; I left before the encore. (SF14).,SF14-7pm,32.0,False,701.0,5.0,True
01/0010,Head Hunters,False,0.133,CB/1/XL,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,48.0,False,785.0,24.0,False
03/7163,Kind of Blue,False,0.931,LT/231/N,Crowd energy saved an otherwise shaky performance. (FL16).,FL16-7pm,32.0,False,2367.0,9979.0,False
01/1619,Head Hunters,True,2.18,CB/249/XL,"Not terrible, just forgettable and overhyped. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,39.0,False,0.0,0.0,True
01/2548,Head Hunters,False,0.026,CB/407/XL,,NYC12-5pm,18.0,False,900.0,7.0,False
01/4946,Head Hunters,True,0.908,CB/799/N,Poor lighting and thin sound dulled the show. (NYC12).,NYC12-5pm,25.0,False,0.0,0.0,False
01/3906,Head Hunters,False,0.547,CB/637/N,,NYC12-5pm,16.0,False,252.0,4154.0,False
01/0411,Head Hunters,False,0.71,LB/91/N,World-class musicianship; I’d travel to see this again. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,16.0,False,792.0,140.0,False
01/5117,Bright Size Life,False,0.298,B/318/N,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,45.0,,1296.0,3.0,False
01/6832,Bright Size Life,True,2.724,LB/1421/N,World-class musicianship; I’d travel to see this again. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,33.0,False,0.0,0.0,True
01/0561,Head Hunters,False,0.174,CB/82/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,22.0,False,332.0,442.0,False
02/0897,Kind of Blue,True,2.944,A/36/XL,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,28.0,False,0.0,0.0,True
01/7303,Head Hunters,False,0.947,B/487/XL,Neither hit nor miss; just a regular show. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,51.0,False,48.0,934.0,False
01/3549,Kind of Blue,False,0.441,PB/114/N,"Nice venue, middling performance; I'd go again maybe. (NYC12).",NYC12-5pm,25.0,False,233.0,3872.0,False
05/3862,Bright Size Life,False,2.675,LB/729/XL,,NYC12-5pm,54.0,False,1345.0,0.0,True
01/8447,Head Hunters,False,0.481,LB/1734/N,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,25.0,False,2.0,1505.0,False
01/3205,Head Hunters,True,3.152,CB/507/XL,,FL16-7pm,55.0,False,0.0,0.0,True
03/0564,Kind of Blue,False,0.986,A/24/N,"Everything worked, yet nothing surprised me. (nan). Loved the Kind of Blue vibes.",,28.0,False,412.0,5049.0,False
01/3995,Head Hunters,False,0.336,CB/655/N,"Decent songs, but the mix swallowed the vocals. (NYC12).",NYC12-5pm,4.0,False,0.0,0.0,False
01/5052,Bright Size Life,True,3.169,LB/961/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,17.0,False,0.0,0.0,True
01/1559,Kind of Blue,True,2.666,A/51/N,Setlist dragged; the bassline wandered aimlessly. (FL16).,FL16-7pm,31.0,False,0.0,0.0,True
02/1460,Head Hunters,True,2.779,CB/230/N,"A masterclass live: tight, loud, and beautifully controlled. (SF14). Loved the Head Hunters vibes.",SF14-7pm,13.0,False,0.0,0.0,True
01/2779,Head Hunters,False,0.1,LB/577/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,60.0,False,546.0,228.0,False
01/1949,Head Hunters,False,0.587,LB/373/XL,,NYC12-5pm,19.0,False,317.0,632.0,False
01/4024,Kind of Blue,False,2.882,LT/130/N,Zero chemistry on stage; I left before the encore. (FL16).,FL16-7pm,41.0,False,20281.0,2994.0,True
02/8913,Head Hunters,True,2.751,CB/1444/N,"Everything worked, yet nothing surprised me. (NYC12).",NYC12-5pm,1.0,False,0.0,0.0,True
01/5986,Kind of Blue,,3.521,PB/188/N,Venue transformed into magic; I’m still buzzing. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,25.0,False,0.0,0.0,True
01/1570,Head Hunters,False,0.555,LB/305/XL,Strong vocals and tight drums—very fun night. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,47.0,False,0.0,761.0,False
01/6924,Head Hunters,False,2.28,CB/1127/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,37.0,False,0.0,0.0,True
02/5014,Bright Size Life,True,3.714,LB/1022/N,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,5.0,False,0.0,0.0,True
01/1821,Head Hunters,False,0.773,CB/298/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,26.0,False,365.0,19.0,False
01/8630,Bright Size Life,False,2.663,LB/1771/N,Excellent setlist; the encore was worth waiting for. (nan).,,25.0,False,1614.0,0.0,True
01/1017,Head Hunters,False,0.955,LB/190/XL,Warm lighting and crisp sound made it memorable. (NYC12).,NYC12-5pm,20.0,False,137.0,1125.0,False
01/7038,Head Hunters,True,0.308,CB/1137/N,Venue transformed into magic; I’m still buzzing. (NYC12).,NYC12-5pm,51.0,False,0.0,0.0,False
01/3715,Head Hunters,True,0.722,CB/602/N,,SF14-7pm,2.0,False,0.0,0.0,False
01/1838,Bright Size Life,True,3.448,LB/363/N,Transcendent performance; the crowd moved like one. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,35.0,False,0.0,0.0,True
01/9175,Kind of Blue,False,3.768,A/299/N,,FL16-7pm,32.0,False,10073.0,505.0,True
01/2219,Head Hunters,True,3.775,,"Too loud, too messy; still had a few moments. (FL16).",FL16-7pm,18.0,False,0.0,0.0,True
03/8565,Head Hunters,False,0.435,CB/1376/XL,"Everything worked, yet nothing surprised me. (NYC12).",NYC12-5pm,47.0,False,136.0,772.0,False
01/3157,Bright Size Life,False,0.784,,,NYC12-5pm,18.0,False,1237.0,324.0,False
03/0179,Head Hunters,False,2.905,CB/26/N,Punchy mix and smooth transitions kept it exciting. (NYC12).,NYC12-5pm,3.0,False,0.0,0.0,True
01/7450,Head Hunters,False,0.164,CB/1205/N,Awful acoustics; even the claps sounded wrong. (NYC12).,NYC12-5pm,23.0,False,702.0,2.0,False
01/0843,Head Hunters,True,2.513,CB/124/N,Band looked bored; the venue lights outperformed them. (SF14). Loved the Head Hunters vibes.,SF14-7pm,43.0,False,0.0,0.0,True
01/0385,Head Hunters,False,0.501,CB/65/N,Warm lighting and crisp sound made it memorable. (NYC12).,NYC12-5pm,23.0,False,760.0,128.0,False
04/6422,Bright Size Life,False,0.077,B/408/N,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,34.0,False,1047.0,1.0,False
01/6595,Head Hunters,False,3.212,CB/1074/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,35.0,False,888.0,0.0,True
02/0536,Bright Size Life,False,0.561,B/35/XL,Ear-splitting mix and sloppy timing ruined the night. (nan).,,37.0,False,1295.0,2.0,False
01/9215,Kind of Blue,True,2.368,RB/96/N,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,42.0,False,0.0,0.0,True
02/3163,Bright Size Life,,0.169,LB/656/N,World-class musicianship; I’d travel to see this again. (FL16). Loved the Bright Size Life vibes.,FL16-7pm,43.0,False,1838.0,67.0,False
02/9077,Head Hunters,True,0.96,CB/1475/N,"Everything worked, yet nothing surprised me. (SF14).",SF14-7pm,22.0,False,0.0,0.0,False
01/4944,Kind of Blue,False,3.581,RB/60/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (FL16). Loved the Kind of Blue vibes.",FL16-7pm,,False,2442.0,2.0,True
01/0690,Bright Size Life,True,3.423,LB/122/XL,Perfect setlist and epic encore—worth every cent. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,54.0,False,0.0,0.0,True
01/7510,Bright Size Life,False,0.554,LB/1435/XL,Technical glitches kept breaking the mood. (FL16). Loved the Bright Size Life vibes.,FL16-7pm,18.0,False,1300.0,150.0,False
02/3190,Bright Size Life,True,3.591,B/210/XL,,NYC12-5pm,48.0,False,0.0,0.0,True
01/3938,Bright Size Life,True,2.867,LB/743/XL,World-class musicianship; I’d travel to see this again. (nan).,,56.0,False,0.0,0.0,True
01/8537,Bright Size Life,True,3.115,LB/1643/XL,Venue acoustics shined; every chorus hit perfectly. (NYC12).,NYC12-5pm,40.0,False,0.0,0.0,True
01/0338,Head Hunters,True,2.205,CB/48/XL,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,18.0,False,0.0,0.0,True
03/3893,Bright Size Life,False,0.529,LB/734/XL,"Everything worked, yet nothing surprised me. (NYC12).",NYC12-5pm,21.0,False,1407.0,15.0,False
02/5112,Kind of Blue,True,3.375,LT/198/XL,Best show all year; every note landed perfectly. (FL16). Loved the Kind of Blue vibes.,FL16-7pm,25.0,False,0.0,0.0,True
01/2540,Bright Size Life,False,0.972,B/177/XL,Okay sound and okay singing—exactly what I expected. (NYC12).,NYC12-5pm,24.0,False,796.0,582.0,False
